mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title
1.1,"6 km WNW of Cobb, CA",1690372293360,1690385414289,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73916931,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73916931&format=geojson,,,,,automatic,0,19,nc,73916931,",nc73916931,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",11.0,0.001582,0.01,71.0,md,earthquake,"M 1.1 - 6 km WNW of Cobb, CA"
0.6900000000000001,,1690372257630,1690397171080,,https://earthquake.usgs.gov/earthquakes/eventpage/uw61943991,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw61943991&format=geojson,,,,,reviewed,0,7,uw,61943991,",uw61943991,",",uw,",",origin,phase-data,",10.0,0.03484,0.09,183.0,ml,earthquake,M 0.7 - 
0.49,"1 km S of Lima, Montana",1690372195180,1690382426330,,https://earthquake.usgs.gov/earthquakes/eventpage/mb90022533,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=mb90022533&format=geojson,,,,,reviewed,0,4,mb,90022533,",mb90022533,",",mb,",",origin,phase-data,",8.0,0.03825,0.06,73.0,ml,earthquake,"M 0.5 - 1 km S of Lima, Montana"
2.2,"5 km NW of Empire, Nevada",1690372138947,1690409543820,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00863299,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00863299&format=geojson,,,,,reviewed,0,74,nn,00863299,",nn00863299,",",nn,",",origin,phase-data,",4.0,0.506,0.0727,106.97,ml,earthquake,"M 2.2 - 5 km NW of Empire, Nevada"
1.74,"8 km NW of The Geysers, CA",1690372080870,1690450816110,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73916921,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73916921&format=geojson,,,,,reviewed,0,47,nc,73916921,",nc73916921,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",56.0,0.008609,0.04,26.0,md,earthquake,"M 1.7 - 8 km NW of The Geysers, CA"
1.14,"8 km NNE of Coalinga, CA",1690372023550,1690403596043,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73916926,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73916926&format=geojson,,,,,reviewed,0,20,nc,73916926,",nc73916926,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",16.0,0.07447,0.05,191.0,md,earthquake,"M 1.1 - 8 km NNE of Coalinga, CA"
0.7,"28 km SSW of Alamo, Nevada",1690371956895,1690408426973,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00863298,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00863298&format=geojson,,,,,reviewed,0,8,nn,00863298,",nn00863298,",",nn,",",origin,phase-data,",17.0,0.342,0.1393,155.73,ml,earthquake,"M 0.7 - 28 km SSW of Alamo, Nevada"
1.6,Central Alaska,1690371940894,1691097598954,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0239ij2c9k,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0239ij2c9k&format=geojson,,,,,reviewed,0,39,ak,0239ij2c9k,",ak0239ij2c9k,",",ak,",",origin,phase-data,",,,0.72,,ml,earthquake,M 1.6 - Central Alaska
1.25,"10 km NNE of Cedar, Canada",1690371924780,1690397985430,,https://earthquake.usgs.gov/earthquakes/eventpage/uw61943986,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw61943986&format=geojson,,,,,reviewed,0,24,uw,61943986,",uw61943986,",",uw,",",origin,phase-data,",13.0,0.14,0.49,208.0,ml,earthquake,"M 1.3 - 10 km NNE of Cedar, Canada"
0.3,"16 km NNW of Sutcliffe, Nevada",1690371823159,1691185062370,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00863978,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00863978&format=geojson,,,,,reviewed,0,1,nn,00863978,",nn00863978,",",nn,",",origin,phase-data,",4.0,0.098,0.023,167.36,ml,earthquake,"M 0.3 - 16 km NNW of Sutcliffe, Nevada"
1.5,"29 km SSW of Alamo, Nevada",1690371442185,1690407498104,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00863294,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00863294&format=geojson,,,,,reviewed,0,35,nn,00863294,",nn00863294,",",nn,",",origin,phase-data,",28.0,0.344,0.1327,106.23,ml,earthquake,"M 1.5 - 29 km SSW of Alamo, Nevada"
0.16,"88 km NW of Karluk, Alaska",1690371248310,1691097498664,,https://earthquake.usgs.gov/earthquakes/eventpage/av91977756,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91977756&format=geojson,,,,,reviewed,0,0,av,91977756,",av91977756,ak0239iizwwo,",",av,ak,",",origin,phase-data,",11.0,,0.08,66.0,ml,earthquake,"M 0.2 - 88 km NW of Karluk, Alaska"
1.2,,1690370695346,1691108499462,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0239iixvc0,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0239iixvc0&format=geojson,,,,,reviewed,0,22,ak,0239iixvc0,",ak0239iixvc0,",",ak,",",origin,phase-data,",,,0.35,,ml,earthquake,M 1.2 - 
1.41,"9 km N of Cloverdale, CA",1690370683420,1690407133419,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73916916,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73916916&format=geojson,,,,,reviewed,0,31,nc,73916916,",nc73916916,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",39.0,0.06342,0.04,53.0,md,earthquake,"M 1.4 - 9 km N of Cloverdale, CA"
2.23,"14 km WSW of Ferndale, CA",1690370114310,1690446013575,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73916911,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73916911&format=geojson,,,,,reviewed,0,77,nc,73916911,",nc73916911,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",25.0,0.06494,0.1,234.0,md,earthquake,"M 2.2 - 14 km WSW of Ferndale, CA"
1.71,"7 km SW of Volcano, Hawaii",1690369986490,1690370316830,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73497832,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73497832&format=geojson,,,,,automatic,0,45,hv,73497832,",hv73497832,",",hv,",",origin,phase-data,",18.0,,0.129999995,62.0,ml,earthquake,"M 1.7 - 7 km SW of Volcano, Hawaii"
1.3,"5 km WSW of Ridgeway, Alaska",1690369652212,1691097598715,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0239iiu69y,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0239iiu69y&format=geojson,,,,,reviewed,0,26,ak,0239iiu69y,",ak0239iiu69y,",",ak,",",origin,phase-data,",,,0.63,,ml,earthquake,"M 1.3 - 5 km WSW of Ridgeway, Alaska"
2.7,"65 km S of Whites City, New Mexico",1690369573156,1691336789040,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2023onfp,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2023onfp&format=geojson,,,,,reviewed,0,112,tx,2023onfp,",us6000kvm9,tx2023onfp,",",us,tx,",",origin,phase-data,",11.0,0.06997037284,0.1,144.0,ml,earthquake,"M 2.7 - 65 km S of Whites City, New Mexico"
1.06,"4 km W of Cobb, CA",1690369485060,1690371491844,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73916906,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73916906&format=geojson,,,,,automatic,0,17,nc,73916906,",nc73916906,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",17.0,0.006937,0.02,130.0,md,earthquake,"M 1.1 - 4 km W of Cobb, CA"
0.9,"28 km WNW of Central, Alaska",1690369459758,1691097598523,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0239iiti77,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0239iiti77&format=geojson,,,,,reviewed,0,12,ak,0239iiti77,",ak0239iiti77,",",ak,",",origin,phase-data,",,,0.78,,ml,earthquake,"M 0.9 - 28 km WNW of Central, Alaska"
2.05,"9 km NE of Round Valley, CA",1690369260380,1690418712592,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73916901,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73916901&format=geojson,,,,,reviewed,0,65,nc,73916901,",nc73916901,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",28.0,0.1373,0.05,84.0,md,earthquake,"M 2.1 - 9 km NE of Round Valley, CA"
1.9,"9 km NE of Round Valley, CA",1690369205640,1690412171921,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73916891,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73916891&format=geojson,,,,,reviewed,0,56,nc,73916891,",nc73916891,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",28.0,0.137,0.08,80.0,md,earthquake,"M 1.9 - 9 km NE of Round Valley, CA"
0.54,"12 km W of Toms Place, CA",1690369077170,1690402212919,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73916896,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73916896&format=geojson,,,,,reviewed,0,4,nc,73916896,",nc73916896,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",10.0,0.02735,0.03,286.0,md,earthquake,"M 0.5 - 12 km W of Toms Place, CA"
-0.33,"84 km NNW of Karluk, Alaska",1690369020630,1690650774080,,https://earthquake.usgs.gov/earthquakes/eventpage/av91977726,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91977726&format=geojson,,,,,reviewed,0,0,av,91977726,",av91977726,",",av,",",origin,phase-data,",8.0,,0.12,77.0,ml,earthquake,"M -0.3 - 84 km NNW of Karluk, Alaska"
-0.1,"41 km WNW of Indian Springs, Nevada",1690368929742,1691181692393,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00863287,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00863287&format=geojson,,,,,reviewed,0,0,nn,00863287,",nn00863287,",",nn,",",origin,phase-data,",21.0,0.017,0.126,59.95,ml,earthquake,"M -0.1 - 41 km WNW of Indian Springs, Nevada"
1.0,"3 km N of Big Lake, Alaska",1690368231427,1691108497886,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0239iighzg,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0239iighzg&format=geojson,,,,,reviewed,0,15,ak,0239iighzg,",ak0239iighzg,",",ak,",",origin,phase-data,",,,0.55,,ml,earthquake,"M 1.0 - 3 km N of Big Lake, Alaska"
0.8,"20 km ENE of Pleasant Valley, Alaska",1690368186483,1691097598099,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0239iigeji,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0239iigeji&format=geojson,,,,,reviewed,0,10,ak,0239iigeji,",ak0239iigeji,",",ak,",",origin,phase-data,",,,0.75,,ml,earthquake,"M 0.8 - 20 km ENE of Pleasant Valley, Alaska"
5.3,South Sandwich Islands region,1690368001612,1691335861040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000kvm4,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000kvm4&format=geojson,,,,,reviewed,0,432,us,6000kvm4,",us6000kvm4,",",us,",",moment-tensor,origin,phase-data,",64.0,16.282,0.74,70.0,mww,earthquake,M 5.3 - South Sandwich Islands region
1.5,"28 km WSW of Old Harbor, Alaska",1690367917721,1691108499272,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0239iifee6,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0239iifee6&format=geojson,,,,,reviewed,0,35,ak,0239iifee6,",ak0239iifee6,",",ak,",",origin,phase-data,",,,0.42,,ml,earthquake,"M 1.5 - 28 km WSW of Old Harbor, Alaska"
1.74,"14 km N of Lake Pillsbury, CA",1690367899040,1690394473189,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73916886,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73916886&format=geojson,,,,,reviewed,0,47,nc,73916886,",nc73916886,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",26.0,0.1702,0.14,81.0,md,earthquake,"M 1.7 - 14 km N of Lake Pillsbury, CA"
1.4,"34 km WNW of Valdez, Alaska",1690367318574,1691097597835,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0239iid98v,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0239iid98v&format=geojson,,,,,reviewed,0,30,ak,0239iid98v,",ak0239iid98v,",",ak,",",origin,phase-data,",,,0.65,,ml,earthquake,"M 1.4 - 34 km WNW of Valdez, Alaska"
1.3,"66 km WSW of Karluk, Alaska",1690367278856,1691108499081,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0239iid358,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0239iid358&format=geojson,,,,,reviewed,0,26,ak,0239iid358,",ak0239iid358,",",ak,",",origin,phase-data,",,,0.64,,ml,earthquake,"M 1.3 - 66 km WSW of Karluk, Alaska"
1.36,"13km SSE of Bodfish, CA",1690366530660,1690395520709,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39622474,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39622474&format=geojson,,,,,reviewed,0,28,ci,39622474,",ci39622474,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",28.0,0.186,0.13,44.0,ml,earthquake,"M 1.4 - 13km SSE of Bodfish, CA"
1.7,"1 km SE of Marston, Missouri",1690366221640,1690462350180,,https://earthquake.usgs.gov/earthquakes/eventpage/nm60539106,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nm60539106&format=geojson,,,,,reviewed,0,44,nm,60539106,",nm60539106,",",nm,",",origin,phase-data,",23.0,0.05438,0.08,45.0,md,earthquake,"M 1.7 - 1 km SE of Marston, Missouri"
1.1,"43 km SW of Cordova, Alaska",1690366183240,1691097604123,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0239ii971w,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0239ii971w&format=geojson,,,,,reviewed,0,19,ak,0239ii971w,",ak0239ii971w,",",ak,",",origin,phase-data,",,,0.68,,ml,earthquake,"M 1.1 - 43 km SW of Cordova, Alaska"
0.68,"84 km W of Karluk, Alaska",1690366095240,1690666553550,,https://earthquake.usgs.gov/earthquakes/eventpage/av91977716,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91977716&format=geojson,,,,,reviewed,0,7,av,91977716,",av91977716,",",av,",",origin,phase-data,",4.0,,0.25,252.0,ml,earthquake,"M 0.7 - 84 km W of Karluk, Alaska"
0.8,"27 km SSW of Glacier View, Alaska",1690366042179,1691108497682,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0239ii8opf,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0239ii8opf&format=geojson,,,,,reviewed,0,10,ak,0239ii8opf,",ak0239ii8opf,",",ak,",",origin,phase-data,",,,0.52,,ml,earthquake,"M 0.8 - 27 km SSW of Glacier View, Alaska"
1.75999999,"Island of Hawaii, Hawaii",1690365781040,1690365964420,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73497782,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73497782&format=geojson,,,,,automatic,0,48,hv,73497782,",hv73497782,",",hv,",",origin,phase-data,",32.0,,0.100000001,96.0,md,earthquake,"M 1.8 - Island of Hawaii, Hawaii"
3.7,"Andreanof Islands, Aleutian Islands, Alaska",1690365761192,1691334990040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000kxnb,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000kxnb&format=geojson,,,,,reviewed,0,211,us,6000kxnb,",ak0239ii7oyg,us6000kxnb,",",ak,us,",",origin,phase-data,",22.0,0.574,0.44,226.0,ml,earthquake,"M 3.7 - Andreanof Islands, Aleutian Islands, Alaska"
1.02,"8 km NW of The Geysers, CA",1690365569040,1690373172029,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73916871,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73916871&format=geojson,,,,,automatic,0,16,nc,73916871,",nc73916871,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",20.0,0.008325,0.02,49.0,md,earthquake,"M 1.0 - 8 km NW of The Geysers, CA"
0.7,"4 km NNW of The Geysers, CA",1690365274610,1690371492999,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73916866,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73916866&format=geojson,,,,,automatic,0,8,nc,73916866,",nc73916866,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",10.0,0.007094,0.02,135.0,md,earthquake,"M 0.7 - 4 km NNW of The Geysers, CA"
-0.3,"40 km WNW of Indian Springs, Nevada",1690364917824,1690386350272,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00863314,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00863314&format=geojson,,,,,reviewed,0,0,nn,00863314,",nn00863314,",",nn,",",origin,phase-data,",7.0,0.028,0.0821,111.0,ml,earthquake,"M -0.3 - 40 km WNW of Indian Springs, Nevada"
0.63,"11 km NE of San Martin, CA",1690364864670,1690415412237,,https://earthquake.usgs.gov/earthquakes/eventpage/nc71131029,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc71131029&format=geojson,,,,,reviewed,0,6,nc,71131029,",nc71131029,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",10.0,0.06055,0.05,79.0,md,earthquake,"M 0.6 - 11 km NE of San Martin, CA"
0.96,"9 km SW of Tres Pinos, CA",1690364853120,1690414811178,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73916856,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73916856&format=geojson,,,,,reviewed,0,14,nc,73916856,",nc73916856,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",20.0,0.0292,0.07,163.0,md,earthquake,"M 1.0 - 9 km SW of Tres Pinos, CA"
0.75,"7 km SSE of Tres Pinos, CA",1690364748010,1690401559848,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73916861,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73916861&format=geojson,,,,,reviewed,0,9,nc,73916861,",nc73916861,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",13.0,0.04259,0.33,126.0,md,earthquake,"M 0.8 - 7 km SSE of Tres Pinos, CA"
0.18,"85 km NNW of Karluk, Alaska",1690363452190,1690650642290,,https://earthquake.usgs.gov/earthquakes/eventpage/av91977696,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91977696&format=geojson,,,,,reviewed,0,0,av,91977696,",av91977696,",",av,",",origin,phase-data,",5.0,,0.18,152.0,ml,earthquake,"M 0.2 - 85 km NNW of Karluk, Alaska"
1.1,"35 km NNE of Fox River, Alaska",1690363303192,1691108497263,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0239ihqby1,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0239ihqby1&format=geojson,,,,,reviewed,0,19,ak,0239ihqby1,",ak0239ihqby1,",",ak,",",origin,phase-data,",,,0.82,,ml,earthquake,"M 1.1 - 35 km NNE of Fox River, Alaska"
-0.2,"40 km WNW of Indian Springs, Nevada",1690363102614,1690413282383,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00863286,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00863286&format=geojson,,,,,reviewed,0,0,nn,00863286,",nn00863286,",",nn,",",origin,phase-data,",15.0,0.026,0.091,77.06,ml,earthquake,"M -0.2 - 40 km WNW of Indian Springs, Nevada"
0.61,"14 km SE of Mammoth Lakes, CA",1690362729910,1690374013121,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73916851,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73916851&format=geojson,,,,,reviewed,0,6,nc,73916851,",nc73916851,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",12.0,0.05919,0.02,259.0,md,earthquake,"M 0.6 - 14 km SE of Mammoth Lakes, CA"
0.71,"Puget Sound region, Washington",1690362519230,1690398562880,,https://earthquake.usgs.gov/earthquakes/eventpage/uw61943971,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw61943971&format=geojson,,,,,reviewed,0,8,uw,61943971,",uw61943971,",",uw,",",origin,phase-data,",11.0,0.05579,0.17,160.0,ml,earthquake,"M 0.7 - Puget Sound region, Washington"
2.1,"97 km SSE of Sand Point, Alaska",1690362299797,1691097603933,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0239ihmq57,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0239ihmq57&format=geojson,,,,,reviewed,0,68,ak,0239ihmq57,",ak0239ihmq57,",",ak,",",origin,phase-data,",,,0.52,,ml,earthquake,"M 2.1 - 97 km SSE of Sand Point, Alaska"
0.35,"23 km W of Dutch Harbor, Alaska",1690362205570,1690665376230,,https://earthquake.usgs.gov/earthquakes/eventpage/av91977681,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91977681&format=geojson,,,,,reviewed,0,2,av,91977681,",av91977681,",",av,",",origin,phase-data,",6.0,,0.12,162.0,ml,earthquake,"M 0.4 - 23 km W of Dutch Harbor, Alaska"
2.2,"Fox Islands, Aleutian Islands, Alaska",1690361998636,1691097597038,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0239ihlr1n,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0239ihlr1n&format=geojson,,,,,reviewed,0,74,ak,0239ihlr1n,",ak0239ihlr1n,",",ak,",",origin,phase-data,",,,0.6,,ml,earthquake,"M 2.2 - Fox Islands, Aleutian Islands, Alaska"
-0.86,Southern Alaska,1690361867420,1690647018490,,https://earthquake.usgs.gov/earthquakes/eventpage/av91977671,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91977671&format=geojson,,,,,reviewed,0,0,av,91977671,",av91977671,",",av,",",origin,phase-data,",4.0,,0.03,116.0,ml,earthquake,M -0.9 - Southern Alaska
1.2,"36 km SSE of Goldfield, Nevada",1690361734716,1691184690249,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00863284,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00863284&format=geojson,,,,,reviewed,0,22,nn,00863284,",nn00863284,",",nn,",",origin,phase-data,",24.0,0.391,0.1559,135.99,ml,earthquake,"M 1.2 - 36 km SSE of Goldfield, Nevada"
0.12,"0 km WNW of The Geysers, CA",1690361702110,1690440137953,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73916846,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73916846&format=geojson,,,,,reviewed,0,0,nc,73916846,",nc73916846,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",19.0,0.009507,0.02,61.0,md,earthquake,"M 0.1 - 0 km WNW of The Geysers, CA"
1.44,"146 km WSW of Adak, Alaska",1690361614440,1690645698730,,https://earthquake.usgs.gov/earthquakes/eventpage/av91977666,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91977666&format=geojson,,,,,reviewed,0,32,av,91977666,",av91977666,",",av,",",origin,phase-data,",5.0,,0.2,156.0,ml,earthquake,"M 1.4 - 146 km WSW of Adak, Alaska"
2.1,"2 km N of Big Lake, Alaska",1690361479407,1691108496951,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0239ihba0z,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0239ihba0z&format=geojson,1.0,2.2,,,reviewed,0,68,ak,0239ihba0z,",ak0239ihba0z,",",ak,",",dyfi,origin,phase-data,",,,0.76,,ml,earthquake,"M 2.1 - 2 km N of Big Lake, Alaska"
